owner,name,sshUrl,url,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,title,number,state,draft,files,createdAt,publishedAt,mergedAt,closedAt,groupId,artifactId,version
apache,hive,ssh://git@github.com:apache/hive.git,https://github.com/apache/hive,apache/hive,master,refs/heads/,atsaonerk/hive,master,refs/heads/,AS[]: Dump Tables in parallel,3444,OPEN,False,9,2022-07-15,2022-07-15,,,org.apache.hive,hive-common,4.0.0-alpha-2-SNAPSHOT
apache,hive,ssh://git@github.com:apache/hive.git,https://github.com/apache/hive,apache/hive,master,refs/heads/,pudidic/hive,arraystack2,refs/heads/,HIVE-1626: stop using java.util.Stack,3441,OPEN,False,100,2022-07-14,2022-07-14,,,org.apache.hive,hive-common,4.0.0-alpha-2-SNAPSHOT
apache,hive,ssh://git@github.com:apache/hive.git,https://github.com/apache/hive,apache/hive,master,refs/heads/,dengzhhu653/hive,HIVE-22193,refs/heads/,HIVE-22193: Graceful Shutdown HiveServer2,3386,OPEN,False,12,2022-06-19,2022-06-19,,,org.apache.hive,hive-common,4.0.0-alpha-2-SNAPSHOT
apache,hive,ssh://git@github.com:apache/hive.git,https://github.com/apache/hive,apache/hive,master,refs/heads/,pan3793/hive,timeout,refs/heads/,[HIVE-26336] Introduce a new JDBC parameter connectTimeout,3379,OPEN,False,6,2022-06-16,2022-06-16,,,org.apache.hive,hive-common,4.0.0-alpha-2-SNAPSHOT
apache,hive,ssh://git@github.com:apache/hive.git,https://github.com/apache/hive,apache/hive,master,refs/heads/,wecharyu/hive,HIVE-26227,refs/heads/,HIVE-26227: Add support of catalog related statements for Hive ql,3288,OPEN,False,38,2022-05-12,2022-05-12,,,org.apache.hive,hive-common,4.0.0-alpha-2-SNAPSHOT
apache,logging-log4j2,ssh://git@github.com:apache/logging-log4j2.git,https://github.com/apache/logging-log4j2,apache/logging-log4j2,release-2.x,refs/heads/,Dafengsu/logging-log4j2,LOG4J2-3565,refs/heads/,[LOG4J2-3565] Fix RollingRandomAccessFileAppender with DirectWriteRol…,987,OPEN,False,4,2022-07-30,2022-07-30,,,org.apache.logging.log4j,log4j,2.18.1-SNAPSHOT
apache,logging-log4j2,ssh://git@github.com:apache/logging-log4j2.git,https://github.com/apache/logging-log4j2,apache/logging-log4j2,release-2.x,refs/heads/,ppkarwasz/logging-log4j2,log4j2-3559,refs/heads/,[LOG4J2-3559] Correct normalization problem.,975,OPEN,False,7,2022-07-23,2022-07-23,,,org.apache.logging.log4j,log4j,2.18.1-SNAPSHOT
apache,logging-log4j2,ssh://git@github.com:apache/logging-log4j2.git,https://github.com/apache/logging-log4j2,apache/logging-log4j2,master,refs/heads/,bigmarvin/logging-log4j2,LOG4J2-3558-make-default-priority-configurable,refs/heads/,LOG4J2-3558: make default priority configurable,973,OPEN,False,3,2022-07-22,2022-07-22,,,org.apache.logging.log4j,log4j,2.18.1-SNAPSHOT
apache,logging-log4j2,ssh://git@github.com:apache/logging-log4j2.git,https://github.com/apache/logging-log4j2,apache/logging-log4j2,release-2.x,refs/heads/,kristofarkas/logging-log4j2,patch-1,refs/heads/,[LOG4J2-3548] Don't replace null password with default if provided,959,OPEN,False,1,2022-07-12,2022-07-12,,,org.apache.logging.log4j,log4j,2.18.1-SNAPSHOT
apache,logging-log4j2,ssh://git@github.com:apache/logging-log4j2.git,https://github.com/apache/logging-log4j2,apache/logging-log4j2,release-2.x,refs/heads/,sullis/logging-log4j2,testRootLoggerIsAsync,refs/heads/,unit test: testRootLoggerIsAsync,950,OPEN,False,1,2022-07-04,2022-07-04,,,org.apache.logging.log4j,log4j,2.18.1-SNAPSHOT
apache,logging-log4j2,ssh://git@github.com:apache/logging-log4j2.git,https://github.com/apache/logging-log4j2,apache/logging-log4j2,release-2.x,refs/heads/,sullis/logging-log4j2,console-appender-direct-mode-unit-test,refs/heads/,add unit tests for ConsoleAppender direct mode,947,OPEN,False,1,2022-06-29,2022-06-29,,,org.apache.logging.log4j,log4j,2.18.1-SNAPSHOT
knowm,XChange,ssh://git@github.com:knowm/XChange.git,https://github.com/knowm/XChange,knowm/XChange,develop,refs/heads/,imTigger/XChange,develop,refs/heads/,[FTX] Fix getOrder/TradeHistoryForSubaccount parameters,4535,OPEN,False,1,2022-07-26,2022-07-26,,,org.knowm.xchange,xchange-ftx,5.0.14-SNAPSHOT
knowm,XChange,ssh://git@github.com:knowm/XChange.git,https://github.com/knowm/XChange,knowm/XChange,develop,refs/heads/,atrcek/XChange,develop,refs/heads/,fix for Huobi withdraw fee (SOLO currency),4530,OPEN,False,1,2022-07-19,2022-07-19,,,org.knowm.xchange,xchange-huobi,5.0.14-SNAPSHOT
knowm,XChange,ssh://git@github.com:knowm/XChange.git,https://github.com/knowm/XChange,knowm/XChange,develop,refs/heads/,makarid/XChange,usertrades-jsonparse-fixing,refs/heads/,[Core] Fixing an issue with UserTrades serialization/deserialization,4527,OPEN,False,4,2022-07-12,2022-07-12,,,org.knowm.xchange,xchange-core,5.0.14-SNAPSHOT
knowm,XChange,ssh://git@github.com:knowm/XChange.git,https://github.com/knowm/XChange,knowm/XChange,develop,refs/heads/,bigscoop/XChange,bybit-support,refs/heads/,[bybit] extend functionality,4525,OPEN,False,26,2022-07-10,2022-07-10,,,org.knowm.xchange,xchange-core,5.0.14-SNAPSHOT
knowm,XChange,ssh://git@github.com:knowm/XChange.git,https://github.com/knowm/XChange,knowm/XChange,develop,refs/heads/,inforeachinc/XChange,binance-margin-trading,refs/heads/,Binance: margin trading,4475,OPEN,False,15,2022-05-02,2022-05-02,,,org.knowm.xchange,xchange-core,5.0.14-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,fix-build-on-github,refs/heads/,fix github actions build failure,1054,OPEN,False,39,2022-07-26,2022-07-26,,,org.springframework.cloud,spring-cloud-kubernetes-client-config,3.0.0-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,fix-1016,refs/heads/,Fix 1016,1053,OPEN,True,74,2022-07-19,2022-07-19,,,org.springframework.cloud,spring-cloud-kubernetes-client-config,3.0.0-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,proper-order,refs/heads/,proper order fix,1052,OPEN,False,28,2022-07-18,2022-07-18,,,org.springframework.cloud,spring-cloud-kubernetes-client-config,3.0.0-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,fix-build-on-github,refs/heads/,fix github actions build failure,1054,OPEN,False,39,2022-07-26,2022-07-26,,,org.springframework.cloud,spring-cloud-kubernetes-fabric8-config,3.0.0-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,fix-1016,refs/heads/,Fix 1016,1053,OPEN,True,74,2022-07-19,2022-07-19,,,org.springframework.cloud,spring-cloud-kubernetes-fabric8-config,3.0.0-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,proper-order,refs/heads/,proper order fix,1052,OPEN,False,28,2022-07-18,2022-07-18,,,org.springframework.cloud,spring-cloud-kubernetes-fabric8-config,3.0.0-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,fix-1016,refs/heads/,Fix 1016,1053,OPEN,True,74,2022-07-19,2022-07-19,,,org.springframework.cloud,spring-cloud-kubernetes-commons,3.0.0-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,proper-order,refs/heads/,proper order fix,1052,OPEN,False,28,2022-07-18,2022-07-18,,,org.springframework.cloud,spring-cloud-kubernetes-commons,3.0.0-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,service-discovery-cleanup-1,refs/heads/,discovery service cleanup part 1,1041,OPEN,False,8,2022-07-06,2022-07-06,,,org.springframework.cloud,spring-cloud-kubernetes-commons,3.0.0-SNAPSHOT
spring-cloud,spring-cloud-kubernetes,ssh://git@github.com:spring-cloud/spring-cloud-kubernetes.git,https://github.com/spring-cloud/spring-cloud-kubernetes,spring-cloud/spring-cloud-kubernetes,main,refs/heads/,wind57/spring-cloud-kubernetes,service-discovery-cleanup-1,refs/heads/,discovery service cleanup part 1,1041,OPEN,False,8,2022-07-06,2022-07-06,,,org.springframework.cloud,spring-cloud-kubernetes-fabric8-discovery,3.0.0-SNAPSHOT
OpenHFT,Chronicle-Queue,ssh://git@github.com:OpenHFT/Chronicle-Queue.git,https://github.com/OpenHFT/Chronicle-Queue,OpenHFT/Chronicle-Queue,develop,refs/heads/,OpenHFT/Chronicle-Queue,fileShrinkage,refs/heads/,File shrinkage,1081,OPEN,False,8,2022-05-11,2022-05-11,,,net.openhft,chronicle-queue,5.23ea30-SNAPSHOT
OpenHFT,Chronicle-Queue,ssh://git@github.com:OpenHFT/Chronicle-Queue.git,https://github.com/OpenHFT/Chronicle-Queue,OpenHFT/Chronicle-Queue,develop,refs/heads/,OpenHFT/Chronicle-Queue,Issue414,refs/heads/,De-finalize marshallable fields OpenHFT/Chronicle-Wire#414,1055,OPEN,False,7,2022-04-22,2022-04-22,,,net.openhft,chronicle-queue,5.23ea30-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,gauravojha/spring-cloud-gateway,max_in_memory_cache_body_filter,refs/heads/,Support spring.codec.max-in-memory-size configuration for CacheRequestBodyFilter,2693,OPEN,False,3,2022-08-03,2022-08-03,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,tianshuang/spring-cloud-gateway,fix_forwarded_header,refs/heads/,Fixed XForwardedRemoteAddressResolver not supporting parsing comma-separated(without whitespace) header value,2667,OPEN,False,2,2022-07-11,2022-07-11,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,tianshuang/spring-cloud-gateway,patch-2,refs/heads/,Remove unnecessary reverse,2664,OPEN,False,1,2022-07-09,2022-07-09,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,tillmannheigel/spring-cloud-gateway,main,refs/heads/,Adding Forwarded-by header to Requests,2658,OPEN,False,7,2022-07-01,2022-07-01,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,tianshuang/spring-cloud-gateway,patch-1,refs/heads/,Fix typo,2654,OPEN,False,1,2022-06-27,2022-06-27,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,muchnik/spring-cloud-gateway,fix-on-modifying-response-body-content-type,refs/heads/,Fix for ModifyResponseBodyGatewayFilter not setting up response content-type,2649,OPEN,False,2,2022-06-22,2022-06-22,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,HashZhang/spring-cloud-gateway,feature_add_webscket_packet,refs/heads/,fix #2637 add trace log for websocket packet tracing,2638,OPEN,False,1,2022-06-10,2022-06-10,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,eddumelendez/spring-cloud-gateway,polish_tc,refs/heads/,Replace getContainerIpAddress by getHost,2626,OPEN,False,3,2022-05-25,2022-05-25,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,explorer-fullstack/spring-cloud-gateway,main,refs/heads/,Resolving response-timeout values set as place holder values in spring profiles,2611,OPEN,True,3,2022-05-09,2022-05-09,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,Don-Builds/spring-cloud-gateway,main,refs/heads/,class GatewayRedisAutoConfiguration is not public,2607,OPEN,False,1,2022-05-06,2022-05-06,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
spring-cloud,spring-cloud-gateway,ssh://git@github.com:spring-cloud/spring-cloud-gateway.git,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud/spring-cloud-gateway,main,refs/heads/,puffnfresh/spring-cloud-gateway,nest,refs/heads/,Add a method to nest boolean predicates,2598,OPEN,False,2,2022-04-22,2022-04-22,,,org.springframework.cloud,spring-cloud-gateway-server,4.0.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,oowekyala/pmd,pmd7-token-kinds-internal,refs/heads/,[javacc] Make token constants file internal API,4068,OPEN,False,5,2022-07-27,2022-07-27,,,net.sourceforge.pmd,pmd,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,master,refs/heads/,matthargett/pmd,lua-types,refs/heads/,Support typed Lua,4066,OPEN,False,4,2022-07-26,2022-07-26,,,net.sourceforge.pmd,pmd,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,oowekyala/pmd,pmd7-language-lifecycle,refs/heads/,[core] Language lifecycle,4060,OPEN,True,100,2022-07-22,2022-07-22,,,net.sourceforge.pmd,pmd,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,Monits/pmd,picocli,refs/heads/,[core] Use PicoCli and unify PMD usage under a single main,4059,OPEN,True,13,2022-07-22,2022-07-22,,,net.sourceforge.pmd,pmd,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,oowekyala/pmd,violation-decorators,refs/heads/,[core] Implement violation decorators,4050,OPEN,True,34,2022-07-19,2022-07-19,,,net.sourceforge.pmd,pmd,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,oowekyala/pmd,pmd7-lang-registry-non-static,refs/heads/,[core] Make LanguageRegistry not static,4049,OPEN,False,100,2022-07-19,2022-07-19,,,net.sourceforge.pmd,pmd,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,oowekyala/pmd,text-utils-javacc,refs/heads/,[core] Text documents escapes,4044,OPEN,False,92,2022-07-17,2022-07-17,,,net.sourceforge.pmd,pmd,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,adangel/pmd,pmd7-junit5-part2,refs/heads/,Migrate to JUnit5 - Part 2,4028,OPEN,True,100,2022-06-30,2022-06-30,,,net.sourceforge.pmd,pmd,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,master,refs/heads/,adangel/pmd,filecollector-language,refs/heads/,[core] Remember language when using FileCollector.addFile,3971,OPEN,False,9,2022-05-13,2022-05-13,,,net.sourceforge.pmd,pmd,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,master,refs/heads/,matthargett/pmd,lua-types,refs/heads/,Support typed Lua,4066,OPEN,False,4,2022-07-26,2022-07-26,,,net.sourceforge.pmd,pmd-lua,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,oowekyala/pmd,pmd7-language-lifecycle,refs/heads/,[core] Language lifecycle,4060,OPEN,True,100,2022-07-22,2022-07-22,,,net.sourceforge.pmd,pmd-apex,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,oowekyala/pmd,violation-decorators,refs/heads/,[core] Implement violation decorators,4050,OPEN,True,34,2022-07-19,2022-07-19,,,net.sourceforge.pmd,pmd-apex,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,oowekyala/pmd,pmd7-lang-registry-non-static,refs/heads/,[core] Make LanguageRegistry not static,4049,OPEN,False,100,2022-07-19,2022-07-19,,,net.sourceforge.pmd,pmd-apex,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,oowekyala/pmd,text-utils-javacc,refs/heads/,[core] Text documents escapes,4044,OPEN,False,92,2022-07-17,2022-07-17,,,net.sourceforge.pmd,pmd-apex,6.49.0-SNAPSHOT
pmd,pmd,ssh://git@github.com:pmd/pmd.git,https://github.com/pmd/pmd,pmd/pmd,pmd/7.0.x,refs/heads/,adangel/pmd,pmd7-junit5-part2,refs/heads/,Migrate to JUnit5 - Part 2,4028,OPEN,True,100,2022-06-30,2022-06-30,,,net.sourceforge.pmd,pmd-apex,6.49.0-SNAPSHOT
